case_id,field,pattern,r1_judgment,r2_judgment,r3_judgment,majority,r1_rationale,r2_rationale,r3_rationale,status
V2C-1179,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-1181,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-1183,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-1185,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-1187,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-1189,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-1191,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-1193,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-1195,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-1197,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-1199,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-0199,claims_valid,R1 == R3 != R2,1,0,1,1,"English source text lacks any conditional clause, making the candidate expected_conditions invalid. Other fields match the reconstructed metadata.","Reconstructed target QV0188 from source text, but candidate annotations specify target QV0198 and entity_id QV0198. Target and claims invalid.",English source text lacks the condition 'if the source is verified' found in the expected conditions. Other semantics match.,majority_resolved
V2C-1000,claims_valid,R1 == R2 != R3,1,1,0,1,"Reconstructed intent, target, conditions, policy, outcome, and claims match candidate annotation completely.","Reconstructed intent VERIFY, target QV1000, conditions, policy PERMIT, outcome NEEDS_CLARIFICATION, and required_claims []. All reconstructed fields match candidate annotation.","Annotation correctly identified target and intent, but missed the 'assets' attribute from the source text, resulting in empty claims.",majority_resolved
V2C-1001,claims_valid,R1 == R2 != R3,1,1,0,1,"Reconstructed intent, target, conditions, policy, outcome, and claims match candidate annotation completely.","Reconstructed intent VERIFY, target QV1001, conditions, policy PERMIT, outcome NEEDS_CLARIFICATION, and required_claims []. All reconstructed fields match candidate annotation.","Annotation correctly identified target and intent, but missed the 'revenue' attribute from the source text, resulting in empty claims.",majority_resolved
